oktmo,name,year,socialaidcenterscap
58629000,Опочецкий муниципальный район,2008,721.0
58629000,Опочецкий муниципальный район,2009,723.0
58629000,Опочецкий муниципальный район,2010,703.0
58629000,Опочецкий муниципальный район,2011,703.0
58629000,Опочецкий муниципальный район,2012,702.0
58629000,Опочецкий муниципальный район,2013,641.0
58629000,Опочецкий муниципальный район,2014,663.0
58629000,Опочецкий муниципальный район,2015,655.0
58629000,Опочецкий муниципальный район,2016,632.0
58629000,Опочецкий муниципальный район,2017,647.0
58629101,Опочка,2006,682.0
58629101,Опочка,2007,531.0
58629101,Опочка,2008,531.0
58629101,Опочка,2009,533.0
58629101,Опочка,2010,533.0
58629101,Опочка,2011,533.0
58629101,Опочка,2012,533.0
58629101,Опочка,2013,484.0
58629101,Опочка,2014,504.0
58629101,Опочка,2015,496.0
58629101,Опочка,2016,473.0
58629101,Опочка,2017,482.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2006,170.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2007,170.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2008,170.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2009,170.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2010,170.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2011,170.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2012,170.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2013,157.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2014,159.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2015,159.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2016,159.0
58629405,Болгатовская волость (с 2010 г. объединены Болгатовская и Духновская волости),2017,165.0
58629420,Звонская волость,2007,20.0
58629420,Звонская волость,2008,20.0
58629420,Звонская волость,2009,20.0
58633000,Островский муниципальный район,2006,50.0
58633000,Островский муниципальный район,2007,50.0
58633000,Островский муниципальный район,2008,50.0
58633000,Островский муниципальный район,2009,105.0
58633000,Островский муниципальный район,2010,155.0
58633000,Островский муниципальный район,2011,155.0
58633000,Островский муниципальный район,2012,155.0
58633000,Островский муниципальный район,2013,155.0
58633000,Островский муниципальный район,2014,156.0
58633000,Островский муниципальный район,2015,152.0
58633000,Островский муниципальный район,2016,157.0
58633000,Островский муниципальный район,2017,157.0
58633412,Воронцовская волость,2006,25.0
58633412,Воронцовская волость,2007,25.0
58633412,Воронцовская волость,2008,25.0
58633412,Воронцовская волость,2009,25.0
58633412,Воронцовская волость,2010,25.0
58633412,Воронцовская волость,2011,25.0
58633412,Воронцовская волость,2012,25.0
58633412,Воронцовская волость,2013,25.0
58633412,Воронцовская волость,2014,25.0
58633416,Горайская волость,2010,130.0
58633416,Горайская волость,2011,130.0
58633416,Горайская волость,2012,130.0
58633416,Горайская волость,2013,130.0
58633416,Горайская волость,2014,131.0
58633416,Горайская волость,2015,152.0
58633416,Горайская волость,2016,157.0
58633416,Горайская волость,2017,157.0
58633448,Синерецкая волость,2006,25.0
58633448,Синерецкая волость,2007,25.0
58633448,Синерецкая волость,2008,25.0
58633448,Синерецкая волость,2009,80.0
58637000,Палкинский муниципальный район,2006,360.0
58637000,Палкинский муниципальный район,2007,360.0
58637000,Палкинский муниципальный район,2008,340.0
58637000,Палкинский муниципальный район,2009,340.0
58637000,Палкинский муниципальный район,2010,340.0
58637000,Палкинский муниципальный район,2011,310.0
58637000,Палкинский муниципальный район,2012,320.0
58637000,Палкинский муниципальный район,2013,320.0
58637000,Палкинский муниципальный район,2014,320.0
58637000,Палкинский муниципальный район,2015,320.0
58637000,Палкинский муниципальный район,2016,320.0
58637000,Палкинский муниципальный район,2017,320.0
58637412,Качановская волость,2006,20.0
58637412,Качановская волость,2007,20.0
58637428,Палкинская волость,2006,340.0
58637428,Палкинская волость,2007,340.0
58637428,Палкинская волость,2008,340.0
58637428,Палкинская волость,2009,340.0
58637428,Палкинская волость,2010,340.0
58637428,Палкинская волость,2011,310.0
58637428,Палкинская волость,2012,320.0
58637428,Палкинская волость,2013,320.0
58637428,Палкинская волость,2014,320.0
58637428,Палкинская волость,2015,320.0
58637428,Палкинская волость,2016,320.0
58637428,Палкинская волость,2017,320.0
58640000,Печорский муниципальный район,2006,60.0
58640000,Печорский муниципальный район,2007,60.0
58640000,Печорский муниципальный район,2008,60.0
58640000,Печорский муниципальный район,2009,60.0
58640000,Печорский муниципальный район,2010,60.0
58640000,Печорский муниципальный район,2011,60.0
58640000,Печорский муниципальный район,2012,60.0
58640000,Печорский муниципальный район,2013,60.0
58640000,Печорский муниципальный район,2014,62.0
58640000,Печорский муниципальный район,2015,62.0
58640000,Печорский муниципальный район,2016,62.0
58640000,Печорский муниципальный район,2017,70.0
58640434,Лавровская волость,2006,60.0
58640434,Лавровская волость,2007,60.0
58640434,Лавровская волость,2008,60.0
58640434,Лавровская волость,2009,60.0
58640434,Лавровская волость,2010,60.0
58640434,Лавровская волость,2011,60.0
58640434,Лавровская волость,2012,60.0
58640434,Лавровская волость,2013,60.0
58640434,Лавровская волость,2014,62.0
58640434,Лавровская волость,2015,62.0
58640434,Лавровская волость,2016,62.0
58640434,Лавровская волость,2017,70.0
58643000,Плюсский муниципальный район,2006,100.0
58643000,Плюсский муниципальный район,2007,100.0
58643000,Плюсский муниципальный район,2008,108.0
58643000,Плюсский муниципальный район,2009,115.0
58643000,Плюсский муниципальный район,2010,115.0
58643000,Плюсский муниципальный район,2011,115.0
58643000,Плюсский муниципальный район,2012,115.0
58643000,Плюсский муниципальный район,2013,135.0
58643000,Плюсский муниципальный район,2014,133.0
58643000,Плюсский муниципальный район,2015,133.0
58643000,Плюсский муниципальный район,2016,133.0
58643000,Плюсский муниципальный район,2017,133.0
58643151,Плюсса,2017,68.0
58643158,Заплюсье,2006,30.0
58643158,Заплюсье,2007,30.0
58643158,Заплюсье,2008,38.0
58643158,Заплюсье,2009,45.0
58643158,Заплюсье,2010,45.0
58643158,Заплюсье,2011,45.0
58643158,Заплюсье,2012,45.0
58643158,Заплюсье,2013,65.0
58643158,Заплюсье,2014,65.0
58643158,Заплюсье,2015,65.0
58643158,Заплюсье,2016,65.0
58643158,Заплюсье,2017,65.0
58643470,Плюсская волость,2006,70.0
58643470,Плюсская волость,2007,70.0
58643470,Плюсская волость,2008,70.0
58643470,Плюсская волость,2009,70.0
58643470,Плюсская волость,2010,70.0
58643470,Плюсская волость,2011,70.0
58643470,Плюсская волость,2012,70.0
58643470,Плюсская волость,2013,70.0
58643470,Плюсская волость,2014,68.0
58643470,Плюсская волость,2015,68.0
58643470,Плюсская волость,2016,68.0
58647000,Порховский муниципальный район,2006,35.0
58647000,Порховский муниципальный район,2007,35.0
58647000,Порховский муниципальный район,2008,35.0
58647000,Порховский муниципальный район,2009,40.0
58647000,Порховский муниципальный район,2010,40.0
58647000,Порховский муниципальный район,2011,40.0
58647000,Порховский муниципальный район,2012,40.0
58647000,Порховский муниципальный район,2013,40.0
58647000,Порховский муниципальный район,2014,40.0
58647000,Порховский муниципальный район,2015,47.0
58647000,Порховский муниципальный район,2016,47.0
58647000,Порховский муниципальный район,2017,46.0
58647420,Дубровенская волость,2016,47.0
58647420,Дубровенская волость,2017,46.0
58647450,Павская волость (с 2010 г. объединены Березовская и Павская волости),2006,35.0
58647450,Павская волость (с 2010 г. объединены Березовская и Павская волости),2007,35.0
58647450,Павская волость (с 2010 г. объединены Березовская и Павская волости),2008,35.0
58647450,Павская волость (с 2010 г. объединены Березовская и Павская волости),2009,40.0
58647450,Павская волость (с 2010 г. объединены Березовская и Павская волости),2010,40.0
58647450,Павская волость (с 2010 г. объединены Березовская и Павская волости),2012,40.0
58647450,Павская волость (с 2010 г. объединены Березовская и Павская волости),2013,40.0
58647450,Павская волость (с 2010 г. объединены Березовская и Павская волости),2014,40.0
58647450,Павская волость (с 2010 г. объединены Березовская и Павская волости),2015,47.0
58649000,Псковский муниципальный район,2006,204.0
58649000,Псковский муниципальный район,2008,204.0
58649000,Псковский муниципальный район,2009,204.0
58649000,Псковский муниципальный район,2010,204.0
58649000,Псковский муниципальный район,2011,204.0
58649000,Псковский муниципальный район,2012,204.0
58649000,Псковский муниципальный район,2013,204.0
58649000,Псковский муниципальный район,2014,204.0
58649000,Псковский муниципальный район,2015,204.0
58649000,Псковский муниципальный район,2016,184.0
58649000,Псковский муниципальный район,2017,180.0
58649456,Середкинская волость,2006,114.0
58649456,Середкинская волость,2008,114.0
58649456,Середкинская волость,2009,114.0
58649456,Середкинская волость,2010,114.0
58649456,Середкинская волость,2011,114.0
58649456,Середкинская волость,2012,114.0
58649456,Середкинская волость,2013,114.0
58649456,Середкинская волость,2014,114.0
58649456,Середкинская волость,2015,114.0
58649456,Середкинская волость,2016,114.0
58649456,Середкинская волость,2017,114.0
58649468,Торошинская волость,2006,90.0
58649468,Торошинская волость,2008,90.0
58649468,Торошинская волость,2009,90.0
58649468,Торошинская волость,2010,90.0
58649468,Торошинская волость,2011,90.0
58649468,Торошинская волость,2012,90.0
58649468,Торошинская волость,2013,90.0
58649468,Торошинская волость,2014,90.0
58649468,Торошинская волость,2015,90.0
58649468,Торошинская волость,2016,70.0
58649468,Торошинская волость,2017,66.0
58650000,Пустошкинский муниципальный район,2006,50.0
58650000,Пустошкинский муниципальный район,2007,50.0
58650000,Пустошкинский муниципальный район,2008,50.0
58650000,Пустошкинский муниципальный район,2009,50.0
58650000,Пустошкинский муниципальный район,2010,50.0
58650000,Пустошкинский муниципальный район,2011,50.0
58650000,Пустошкинский муниципальный район,2012,25.0
58650000,Пустошкинский муниципальный район,2013,25.0
58650000,Пустошкинский муниципальный район,2014,25.0
58650404,Алольская волость,2006,25.0
58650404,Алольская волость,2007,25.0
58650404,Алольская волость,2008,25.0
58650404,Алольская волость,2009,25.0
58650404,Алольская волость,2010,25.0
58650404,Алольская волость,2011,25.0
58650404,Алольская волость,2012,25.0
58650404,Алольская волость,2013,25.0
58650404,Алольская волость,2014,25.0
58650476,Щукинская волость,2006,25.0
58650476,Щукинская волость,2007,25.0
58650476,Щукинская волость,2008,25.0
58650476,Щукинская волость,2009,25.0
58650476,Щукинская волость,2010,25.0
58650476,Щукинская волость,2011,25.0
58651000,Пушкиногорский муниципальный район,2006,85.0
58651000,Пушкиногорский муниципальный район,2007,85.0
58651000,Пушкиногорский муниципальный район,2008,85.0
58651000,Пушкиногорский муниципальный район,2009,85.0
58651000,Пушкиногорский муниципальный район,2010,85.0
58651000,Пушкиногорский муниципальный район,2011,85.0
58651000,Пушкиногорский муниципальный район,2012,87.0
58651000,Пушкиногорский муниципальный район,2013,87.0
58651000,Пушкиногорский муниципальный район,2014,87.0
58651000,Пушкиногорский муниципальный район,2015,86.0
58651000,Пушкиногорский муниципальный район,2016,86.0
58651000,Пушкиногорский муниципальный район,2017,86.0
58651151,Пушкинские Горы,2006,85.0
58651151,Пушкинские Горы,2007,85.0
58651151,Пушкинские Горы,2008,85.0
58651151,Пушкинские Горы,2009,85.0
58651152,Пушкиногорье,2010,85.0
58651152,Пушкиногорье,2011,85.0
58651152,Пушкиногорье,2012,87.0
58651152,Пушкиногорье,2013,87.0
58651152,Пушкиногорье,2014,87.0
58651152,Пушкиногорье,2015,86.0
58651152,Пушкиногорье,2016,86.0
58651152,Пушкиногорье,2017,86.0
58653000,Пыталовский муниципальный район,2006,45.0
58653000,Пыталовский муниципальный район,2007,45.0
58653000,Пыталовский муниципальный район,2008,45.0
58653000,Пыталовский муниципальный район,2009,45.0
58653000,Пыталовский муниципальный район,2010,45.0
58653000,Пыталовский муниципальный район,2011,45.0
58653000,Пыталовский муниципальный район,2012,45.0
58653000,Пыталовский муниципальный район,2013,45.0
58653000,Пыталовский муниципальный район,2014,25.0
58653000,Пыталовский муниципальный район,2015,25.0
58653000,Пыталовский муниципальный район,2016,25.0
58653000,Пыталовский муниципальный район,2017,25.0
58653101,Пыталово,2006,15.0
58653101,Пыталово,2007,20.0
58653101,Пыталово,2008,20.0
58653101,Пыталово,2009,20.0
58653101,Пыталово,2010,20.0
58653101,Пыталово,2011,20.0
58653101,Пыталово,2012,20.0
58653101,Пыталово,2013,20.0
58653430,Линовская волость,2006,30.0
58653430,Линовская волость,2007,25.0
58653430,Линовская волость,2008,25.0
58653430,Линовская волость,2009,25.0
58653430,Линовская волость,2010,25.0
58653430,Линовская волость,2011,25.0
58653430,Линовская волость,2012,25.0
58653430,Линовская волость,2013,25.0
58653430,Линовская волость,2014,25.0
58653430,Линовская волость,2015,25.0
58653430,Линовская волость,2016,25.0
58653430,Линовская волость,2017,25.0
58654000,Себежский муниципальный район,2006,62.0
58654000,Себежский муниципальный район,2007,70.0
58654000,Себежский муниципальный район,2008,70.0
58654000,Себежский муниципальный район,2009,70.0
58654000,Себежский муниципальный район,2010,70.0
58654000,Себежский муниципальный район,2011,70.0
58654000,Себежский муниципальный район,2012,70.0
58654000,Себежский муниципальный район,2013,70.0
58654000,Себежский муниципальный район,2014,64.0
58654000,Себежский муниципальный район,2015,74.0
58654000,Себежский муниципальный район,2016,74.0
58654000,Себежский муниципальный район,2017,74.0
58654158,Сосновый Бор,2006,62.0
58654158,Сосновый Бор,2007,70.0
58654158,Сосновый Бор,2008,70.0
58654158,Сосновый Бор,2009,70.0
58654158,Сосновый Бор,2010,70.0
58654158,Сосновый Бор,2011,70.0
58654158,Сосновый Бор,2012,70.0
58654158,Сосновый Бор,2013,70.0
58654158,Сосновый Бор,2014,64.0
58654158,Сосновый Бор,2015,74.0
58654158,Сосновый Бор,2016,74.0
58654158,Сосновый Бор,2017,74.0
58656000,ND,2006,30.0
58656000,ND,2007,30.0
58656000,ND,2008,30.0
58656000,ND,2009,30.0
58656000,ND,2010,30.0
58656000,ND,2011,30.0
58656000,ND,2012,29.0
58656000,ND,2013,31.0
58656000,ND,2014,32.0
58656000,ND,2015,32.0
58656000,ND,2016,37.0
58656000,ND,2017,37.0
58656443,Новосельская волость,2006,30.0
58656443,Новосельская волость,2007,30.0
58656443,Новосельская волость,2008,30.0
58656443,Новосельская волость,2009,30.0
58656443,Новосельская волость,2010,30.0
58656443,Новосельская волость,2011,30.0
58656443,Новосельская волость,2012,29.0
58656443,Новосельская волость,2013,31.0
58656443,Новосельская волость,2014,32.0
58656443,Новосельская волость,2015,32.0
58656443,Новосельская волость,2016,37.0
58656443,Новосельская волость,2017,37.0
58658000,Усвятский муниципальный район,2006,20.0
58658000,Усвятский муниципальный район,2007,20.0
58658000,Усвятский муниципальный район,2008,20.0
58658000,Усвятский муниципальный район,2009,20.0
58658000,Усвятский муниципальный район,2010,20.0
58658000,Усвятский муниципальный район,2011,20.0
58658000,Усвятский муниципальный район,2012,20.0
58658000,Усвятский муниципальный район,2013,20.0
58658000,Усвятский муниципальный район,2014,20.0
58658463,Церковищенская волость,2006,20.0
58658463,Церковищенская волость,2007,20.0
58658463,Церковищенская волость,2008,20.0
58658463,Церковищенская волость,2009,20.0
58658463,Церковищенская волость,2010,20.0
58658463,Церковищенская волость,2011,20.0
58658463,Церковищенская волость,2012,20.0
58658463,Церковищенская волость,2013,20.0
58658463,Церковищенская волость,2014,20.0
58701000,город Псков,2006,81.0
58701000,город Псков,2007,90.0
58701000,город Псков,2008,108.0
58701000,город Псков,2009,114.0
58701000,город Псков,2010,75.0
58701000,город Псков,2011,85.0
58701000,город Псков,2012,85.0
58701000,город Псков,2013,86.0
58701000,город Псков,2014,77.0
58710000,город Великие Луки,2007,390.0
58710000,город Великие Луки,2008,497.0
58710000,город Великие Луки,2009,508.0
58710000,город Великие Луки,2010,508.0
58710000,город Великие Луки,2011,508.0
58710000,город Великие Луки,2012,464.0
58710000,город Великие Луки,2013,464.0
58710000,город Великие Луки,2014,436.0
58710000,город Великие Луки,2015,401.0
58710000,город Великие Луки,2016,401.0
58710000,город Великие Луки,2017,385.0
60601000,Азовский муниципальный район,2010,25.0
60601000,Азовский муниципальный район,2011,25.0
60601000,Азовский муниципальный район,2012,25.0
60601000,Азовский муниципальный район,2013,25.0
60601000,Азовский муниципальный район,2014,25.0
60601000,Азовский муниципальный район,2015,25.0
60601000,Азовский муниципальный район,2016,25.0
60601000,Азовский муниципальный район,2017,25.0
60601476,Самарское,2010,25.0
60601476,Самарское,2011,25.0
60601476,Самарское,2012,25.0
60601476,Самарское,2013,25.0
60601476,Самарское,2014,25.0
60601476,Самарское,2015,25.0
60601476,Самарское,2016,25.0
60601476,Самарское,2017,25.0
60602000,Аксайский муниципальный район,2017,0.0
60602415,Грушевское,2013,0.0
60602415,Грушевское,2017,0.0
60605000,Багаевский муниципальный район,2017,0.0
60605402,Ажиновское,2014,0.0
60605402,Ажиновское,2017,0.0
60605405,Багаевское,2013,0.0
60605405,Багаевское,2014,0.0
60605405,Багаевское,2017,0.0
60605415,Елкинское,2017,0.0
60605440,Манычское,2014,0.0
60605440,Манычское,2017,0.0
60606000,Белокалитвинский муниципальный район,2010,50.0
60606000,Белокалитвинский муниципальный район,2011,50.0
60606000,Белокалитвинский муниципальный район,2012,50.0
60606000,Белокалитвинский муниципальный район,2013,155.0
60606000,Белокалитвинский муниципальный район,2014,155.0
60606000,Белокалитвинский муниципальный район,2015,155.0
60606000,Белокалитвинский муниципальный район,2016,155.0
60606000,Белокалитвинский муниципальный район,2017,155.0
60606101,Белокалитвинское,2013,105.0
60606101,Белокалитвинское,2014,105.0
60606101,Белокалитвинское,2015,105.0
60606101,Белокалитвинское,2016,105.0
60606101,Белокалитвинское,2017,105.0
60606102,Шолоховское,2017,0.0
60606410,Богураевское,2017,0.0
60606420,Грушево-Дубовское,2017,0.0
60606433,Коксовское,2017,0.0
60606440,Рудаковское,2010,50.0
60606440,Рудаковское,2011,50.0
60606440,Рудаковское,2012,50.0
60606440,Рудаковское,2013,50.0
60606440,Рудаковское,2014,50.0
60606440,Рудаковское,2015,50.0
60606440,Рудаковское,2016,50.0
60606440,Рудаковское,2017,50.0
60606445,Литвиновское,2017,0.0
60606450,Нижнепоповское,2017,0.0
60608000,Верхнедонской муниципальный район,2013,0.0
60608000,Верхнедонской муниципальный район,2014,0.0
60608000,Верхнедонской муниципальный район,2017,0.0
60608412,Казанское,2014,0.0
60608412,Казанское,2017,0.0
60608413,Казансколопатинское,2014,0.0
60612000,Волгодонской муниципальный район,2006,110.0
60612000,Волгодонской муниципальный район,2007,110.0
60612000,Волгодонской муниципальный район,2008,110.0
60612000,Волгодонской муниципальный район,2009,110.0
60612000,Волгодонской муниципальный район,2010,110.0
60612000,Волгодонской муниципальный район,2011,110.0
60612000,Волгодонской муниципальный район,2012,110.0
60612000,Волгодонской муниципальный район,2013,110.0
60612000,Волгодонской муниципальный район,2014,110.0
60612000,Волгодонской муниципальный район,2015,110.0
60612000,Волгодонской муниципальный район,2016,110.0
60612000,Волгодонской муниципальный район,2017,110.0
60612432,Романовское,2006,110.0
60612432,Романовское,2007,110.0
60612432,Романовское,2008,110.0
60612432,Романовское,2009,110.0
60612432,Романовское,2010,110.0
60612432,Романовское,2011,110.0
60612432,Романовское,2012,110.0
60612432,Романовское,2013,110.0
60612432,Романовское,2014,110.0
60612432,Романовское,2015,110.0
60612432,Романовское,2016,110.0
60612432,Романовское,2017,110.0
60613000,Дубовский муниципальный район,2008,35.0
60613000,Дубовский муниципальный район,2009,35.0
60613000,Дубовский муниципальный район,2010,35.0
60613000,Дубовский муниципальный район,2011,35.0
60613000,Дубовский муниципальный район,2012,35.0
60613000,Дубовский муниципальный район,2013,35.0
60613000,Дубовский муниципальный район,2014,35.0
60613000,Дубовский муниципальный район,2015,35.0
60613000,Дубовский муниципальный район,2016,35.0
60613000,Дубовский муниципальный район,2017,35.0
60613471,Семичанское,2008,35.0
60613471,Семичанское,2009,35.0
60613471,Семичанское,2010,35.0
60613471,Семичанское,2011,35.0
60613471,Семичанское,2012,35.0
60613471,Семичанское,2013,35.0
60613471,Семичанское,2014,35.0
60613471,Семичанское,2015,35.0
60613471,Семичанское,2016,35.0
60613471,Семичанское,2017,35.0
60615417,Егорлыкское,2014,0.0
60617000,Заветинский муниципальный район,2006,25.0
60617000,Заветинский муниципальный район,2007,25.0
60617000,Заветинский муниципальный район,2008,25.0
60617000,Заветинский муниципальный район,2009,25.0
60617000,Заветинский муниципальный район,2010,25.0
60617000,Заветинский муниципальный район,2011,25.0
60617000,Заветинский муниципальный район,2012,25.0
60617000,Заветинский муниципальный район,2013,25.0
60617000,Заветинский муниципальный район,2014,25.0
60617000,Заветинский муниципальный район,2015,25.0
60617000,Заветинский муниципальный район,2016,25.0
60617000,Заветинский муниципальный район,2017,25.0
60617411,Заветинское,2006,25.0
60617411,Заветинское,2013,25.0
60617411,Заветинское,2014,25.0
60617411,Заветинское,2015,25.0
60617411,Заветинское,2016,25.0
60617411,Заветинское,2017,25.0
60617470,Шебалинское,2007,25.0
60617470,Шебалинское,2008,25.0
60617470,Шебалинское,2009,25.0
60617470,Шебалинское,2010,25.0
60617470,Шебалинское,2011,25.0
60617470,Шебалинское,2012,25.0
60618000,Зерноградский муниципальный район,2006,210.0
60618000,Зерноградский муниципальный район,2007,270.0
60618000,Зерноградский муниципальный район,2008,270.0
60618000,Зерноградский муниципальный район,2009,270.0
60618000,Зерноградский муниципальный район,2010,270.0
60618000,Зерноградский муниципальный район,2011,270.0
60618000,Зерноградский муниципальный район,2012,270.0
60618000,Зерноградский муниципальный район,2013,270.0
60618000,Зерноградский муниципальный район,2014,270.0
60618000,Зерноградский муниципальный район,2015,265.0
60618000,Зерноградский муниципальный район,2016,265.0
60618000,Зерноградский муниципальный район,2017,290.0
60618101,Зерноградское,2006,210.0
60618101,Зерноградское,2007,270.0
60618101,Зерноградское,2008,240.0
60618101,Зерноградское,2009,270.0
60618101,Зерноградское,2010,270.0
60618101,Зерноградское,2011,240.0
60618101,Зерноградское,2012,270.0
60618101,Зерноградское,2013,270.0
60618101,Зерноградское,2014,240.0
60618101,Зерноградское,2015,235.0
60618101,Зерноградское,2016,235.0
60618101,Зерноградское,2017,290.0
60618455,Мечетинское,2008,30.0
60618455,Мечетинское,2011,30.0
60618455,Мечетинское,2014,30.0
60618455,Мечетинское,2015,30.0
60618455,Мечетинское,2016,30.0
60623000,Каменский муниципальный район,2017,0.0
60623425,Калитвенское,2017,0.0
60624000,Кашарский муниципальный район,2006,110.0
60624000,Кашарский муниципальный район,2007,110.0
60624000,Кашарский муниципальный район,2008,110.0
60624000,Кашарский муниципальный район,2009,110.0
60624000,Кашарский муниципальный район,2010,110.0
60624000,Кашарский муниципальный район,2011,95.0
60624000,Кашарский муниципальный район,2012,85.0
60624000,Кашарский муниципальный район,2013,85.0
60624000,Кашарский муниципальный район,2014,85.0
60624000,Кашарский муниципальный район,2015,80.0
60624000,Кашарский муниципальный район,2016,80.0
60624000,Кашарский муниципальный район,2017,80.0
60624415,Верхнесвечниковское,2006,50.0
60624415,Верхнесвечниковское,2007,50.0
60624415,Верхнесвечниковское,2008,50.0
60624415,Верхнесвечниковское,2009,50.0
60624415,Верхнесвечниковское,2010,50.0
60624415,Верхнесвечниковское,2011,65.0
60624415,Верхнесвечниковское,2012,35.0
60624415,Верхнесвечниковское,2013,35.0
60624415,Верхнесвечниковское,2014,35.0
60624415,Верхнесвечниковское,2015,30.0
60624415,Верхнесвечниковское,2016,30.0
60624415,Верхнесвечниковское,2017,30.0
60624450,Первомайское,2006,60.0
60624450,Первомайское,2007,60.0
60624450,Первомайское,2008,60.0
60624450,Первомайское,2009,60.0
60624450,Первомайское,2010,60.0
60624450,Первомайское,2011,30.0
60624450,Первомайское,2012,50.0
60624450,Первомайское,2013,50.0
60624450,Первомайское,2014,50.0
60624450,Первомайское,2015,50.0
60624450,Первомайское,2016,50.0
60624450,Первомайское,2017,50.0
60626000,Красносулинский муниципальный район,2006,480.0
60626000,Красносулинский муниципальный район,2007,540.0
60626000,Красносулинский муниципальный район,2008,540.0
60626000,Красносулинский муниципальный район,2009,540.0
60626000,Красносулинский муниципальный район,2010,540.0
60626000,Красносулинский муниципальный район,2011,540.0
60626000,Красносулинский муниципальный район,2012,540.0
60626000,Красносулинский муниципальный район,2013,540.0
60626000,Красносулинский муниципальный район,2014,540.0
60626000,Красносулинский муниципальный район,2015,540.0
60626000,Красносулинский муниципальный район,2016,540.0
60626000,Красносулинский муниципальный район,2017,515.0
60626455,Табунщиковское,2006,370.0
60626455,Табунщиковское,2007,430.0
60626455,Табунщиковское,2008,430.0
60626455,Табунщиковское,2009,430.0
60626455,Табунщиковское,2010,430.0
60626455,Табунщиковское,2011,430.0
60626455,Табунщиковское,2012,430.0
60626455,Табунщиковское,2013,430.0
60626455,Табунщиковское,2014,430.0
60626455,Табунщиковское,2015,430.0
60626455,Табунщиковское,2016,430.0
60626455,Табунщиковское,2017,405.0
60626460,Ударниковское,2006,110.0
60626460,Ударниковское,2007,110.0
60626460,Ударниковское,2008,110.0
60626460,Ударниковское,2009,110.0
60626460,Ударниковское,2010,110.0
60626460,Ударниковское,2011,110.0
60626460,Ударниковское,2012,110.0
60626460,Ударниковское,2013,110.0
60626460,Ударниковское,2014,110.0
60626460,Ударниковское,2015,110.0
60626460,Ударниковское,2016,110.0
60626460,Ударниковское,2017,110.0
60627410,Лысогорское,2017,0.0
60630000,Мартыновский муниципальный район,2006,60.0
60630000,Мартыновский муниципальный район,2007,60.0
60630000,Мартыновский муниципальный район,2008,60.0
60630000,Мартыновский муниципальный район,2009,60.0
60630000,Мартыновский муниципальный район,2010,60.0
60630000,Мартыновский муниципальный район,2011,60.0
60630000,Мартыновский муниципальный район,2012,60.0
60630000,Мартыновский муниципальный район,2013,60.0
60630000,Мартыновский муниципальный район,2014,60.0
60630000,Мартыновский муниципальный район,2015,60.0
60630000,Мартыновский муниципальный район,2016,60.0
60630000,Мартыновский муниципальный район,2017,60.0
60630405,Большеорловское,2006,60.0
60630405,Большеорловское,2007,60.0
60630405,Большеорловское,2008,60.0
60630405,Большеорловское,2009,60.0
60630405,Большеорловское,2010,60.0
60630405,Большеорловское,2011,60.0
60630405,Большеорловское,2012,60.0
60630405,Большеорловское,2013,60.0
60630405,Большеорловское,2014,60.0
60630405,Большеорловское,2015,60.0
60630405,Большеорловское,2016,60.0
60630405,Большеорловское,2017,60.0
60630407,Зеленолугское,2013,0.0
60630407,Зеленолугское,2014,0.0
60630407,Зеленолугское,2017,0.0
60632000,Миллеровский муниципальный район,2006,50.0
60632000,Миллеровский муниципальный район,2007,50.0
60632000,Миллеровский муниципальный район,2008,50.0
60632000,Миллеровский муниципальный район,2009,50.0
60632000,Миллеровский муниципальный район,2010,50.0
60632000,Миллеровский муниципальный район,2011,50.0
60632000,Миллеровский муниципальный район,2012,50.0
60632000,Миллеровский муниципальный район,2013,50.0
60632000,Миллеровский муниципальный район,2014,50.0
60632000,Миллеровский муниципальный район,2015,35.0
60632000,Миллеровский муниципальный район,2016,35.0
60632000,Миллеровский муниципальный район,2017,35.0
60632402,Верхнеталовское,2013,0.0
60632435,Мальчевское,2010,50.0
60632435,Мальчевское,2011,50.0
60632435,Мальчевское,2012,50.0
60632435,Мальчевское,2013,50.0
60632435,Мальчевское,2014,50.0
60632455,Ольхово-Рогское,2017,0.0
60632467,Сулинское,2006,50.0
60632467,Сулинское,2007,50.0
60632467,Сулинское,2008,50.0
60632467,Сулинское,2009,50.0
60632467,Сулинское,2015,35.0
60632467,Сулинское,2016,35.0
60632467,Сулинское,2017,35.0
60632470,Титовское,2014,0.0
60632470,Титовское,2017,0.0
60633420,Лукичевское,2013,0.0
60633420,Лукичевское,2014,0.0
60633433,Милютинское,2013,0.0
